enrollee_id,city,relevent_experience,education_level,major_discipline,experience,company_size,last_new_job,training_hours,target
23695,city_21,No relevent experience,Graduate,STEM,3,,never,22,0
4254,city_16,Has relevent experience,Graduate,STEM,5,50-99,1,25,0
16003,city_160,Has relevent experience,Graduate,STEM,>20,50-99,>4,72,1
23061,city_61,No relevent experience,Graduate,STEM,1,<10,never,52,0
16352,city_20,Has relevent experience,Graduate,STEM,14,50-99,3,20,0
31242,city_21,Has relevent experience,Graduate,STEM,5,50-99,1,141,1
26685,city_103,Has relevent experience,Graduate,STEM,17,100-500,1,8,0
13417,city_21,Has relevent experience,Masters,STEM,5,50-99,1,11,1
2647,city_176,Has relevent experience,Masters,STEM,4,100-500,1,62,0
27807,city_21,Has relevent experience,Graduate,STEM,12,50-99,1,77,1
28566,city_138,No relevent experience,Graduate,STEM,>20,,2,180,0
2967,city_30,Has relevent experience,Graduate,STEM,>20,100-500,1,7,0
21997,city_16,No relevent experience,Masters,STEM,>20,500-999,never,72,0
20667,city_21,Has relevent experience,Masters,STEM,7,<10,1,40,0
27656,city_167,Has relevent experience,Graduate,STEM,7,10-49,>4,200,0
32753,city_21,Has relevent experience,Graduate,Humanities,3,,1,49,0
15845,city_103,Has relevent experience,Graduate,Arts,<1,10-49,1,33,0
6584,city_114,No relevent experience,Graduate,STEM,7,,never,44,0
12948,city_16,No relevent experience,High School,,2,,never,157,0
22276,city_106,Has relevent experience,Graduate,STEM,5,,3,51,0
21612,city_98,Has relevent experience,Graduate,STEM,5,10-49,1,38,0
27007,city_103,Has relevent experience,Masters,Arts,>20,,1,13,1
27070,city_57,Has relevent experience,Masters,STEM,>20,1000-4999,>4,15,0
14825,city_2,Has relevent experience,Graduate,STEM,20,<10,2,6,0
32053,city_21,Has relevent experience,Graduate,STEM,5,50-99,1,80,1
18447,city_23,Has relevent experience,Masters,STEM,13,10-49,2,28,0
2856,city_97,Has relevent experience,Graduate,STEM,>20,50-99,4,108,0
10520,city_16,Has relevent experience,Masters,STEM,>20,1000-4999,1,61,0
2203,city_21,Has relevent experience,Graduate,STEM,4,10000+,4,50,1
13890,city_114,Has relevent experience,Graduate,STEM,11,50-99,>4,50,0
30693,city_61,No relevent experience,High School,,16,500-999,>4,60,0
11336,city_67,Has relevent experience,Graduate,STEM,10,50-99,3,138,0
18836,city_136,No relevent experience,Graduate,,3,,never,37,0
12650,city_114,No relevent experience,High School,,3,100-500,3,105,1
3332,city_50,Has relevent experience,Graduate,STEM,4,10-49,2,109,0
12222,city_16,Has relevent experience,Masters,STEM,>20,10000+,2,43,0
14167,city_103,No relevent experience,High School,,3,,1,16,1
17408,city_104,Has relevent experience,Masters,STEM,>20,50-99,2,12,0
9946,city_103,Has relevent experience,Graduate,STEM,16,10000+,>4,112,0
19771,city_102,No relevent experience,Masters,STEM,9,100-500,>4,92,0
19736,city_28,Has relevent experience,Graduate,STEM,7,50-99,2,144,0
11061,city_103,No relevent experience,Graduate,STEM,3,,1,17,1
2347,city_67,Has relevent experience,Graduate,STEM,10,50-99,1,99,0
8461,city_103,Has relevent experience,Masters,STEM,11,100-500,2,100,0
13465,city_100,Has relevent experience,Masters,STEM,11,,2,178,0
19838,city_114,No relevent experience,Graduate,STEM,>20,10000+,>4,22,0
7795,city_70,Has relevent experience,Graduate,STEM,10,100-500,2,7,1
5054,city_16,Has relevent experience,Masters,STEM,14,10000+,>4,240,0
16638,city_104,Has relevent experience,Graduate,STEM,16,10-49,2,30,0
5513,city_103,No relevent experience,High School,,4,10000+,1,194,0
15138,city_103,Has relevent experience,Graduate,STEM,12,50-99,1,97,0
2541,city_75,No relevent experience,Primary School,,3,,never,68,0
1244,city_103,Has relevent experience,Graduate,STEM,19,1000-4999,1,72,0
28967,city_11,No relevent experience,Graduate,STEM,5,,1,92,1
21426,city_57,Has relevent experience,Masters,STEM,4,50-99,1,3,0
22622,city_100,Has relevent experience,High School,,4,<10,4,12,0
413,city_103,Has relevent experience,Masters,STEM,9,10000+,1,10,0
26739,city_16,Has relevent experience,Graduate,STEM,>20,5000-9999,>4,157,0
14573,city_114,No relevent experience,Masters,STEM,16,,never,10,1
5045,city_103,Has relevent experience,Phd,STEM,16,100-500,1,113,0
7336,city_114,Has relevent experience,Graduate,Arts,>20,100-500,2,26,0
31231,city_21,Has relevent experience,Graduate,STEM,5,100-500,1,124,0
29080,city_21,No relevent experience,Graduate,No Major,9,,never,34,0
24267,city_16,Has relevent experience,Graduate,STEM,13,100-500,1,25,0
19933,city_138,Has relevent experience,Graduate,STEM,8,50-99,1,12,0
32952,city_176,No relevent experience,Graduate,STEM,5,,2,36,1
22645,city_21,Has relevent experience,Masters,STEM,5,50-99,4,28,0
2638,city_16,Has relevent experience,Graduate,STEM,12,50-99,>4,91,0
20859,city_103,Has relevent experience,Graduate,STEM,16,50-99,4,26,0
9472,city_7,Has relevent experience,Masters,STEM,3,10000+,1,100,0
25691,city_104,Has relevent experience,Graduate,STEM,14,50-99,2,21,0
1106,city_16,Has relevent experience,Graduate,STEM,>20,<10,>4,33,0
22365,city_99,No relevent experience,Graduate,STEM,9,100-500,1,25,0
14251,city_142,Has relevent experience,Graduate,STEM,7,100-500,2,21,0
2497,city_67,Has relevent experience,Graduate,STEM,10,50-99,>4,79,0
31423,city_103,Has relevent experience,Graduate,STEM,10,,2,107,1
3067,city_103,Has relevent experience,Graduate,STEM,9,500-999,1,28,0
4087,city_94,Has relevent experience,Graduate,STEM,4,50-99,2,51,0
8360,city_103,Has relevent experience,Graduate,STEM,9,100-500,2,31,0
10543,city_21,Has relevent experience,Masters,STEM,5,10-49,1,11,0
4023,city_103,Has relevent experience,Graduate,STEM,5,100-500,1,85,0
306,city_61,No relevent experience,Graduate,STEM,2,,2,84,0
11290,city_142,Has relevent experience,Graduate,STEM,15,,1,48,0
4238,city_162,Has relevent experience,Graduate,STEM,15,,1,60,1
23191,city_103,Has relevent experience,Masters,STEM,8,100-500,1,48,0
11981,city_74,Has relevent experience,Masters,STEM,5,50-99,1,79,1
13661,city_41,Has relevent experience,High School,,11,5000-9999,1,26,1
1353,city_103,Has relevent experience,Graduate,STEM,4,,1,150,1
4668,city_114,Has relevent experience,Masters,STEM,19,100-500,>4,34,0
26597,city_16,No relevent experience,Graduate,STEM,9,,>4,89,1
27767,city_103,Has relevent experience,High School,,6,10000+,1,26,0
22832,city_21,No relevent experience,High School,,<1,,never,24,0
15979,city_67,No relevent experience,Graduate,Other,3,,1,13,1
10511,city_103,Has relevent experience,Graduate,STEM,>20,,>4,26,0
28256,city_104,No relevent experience,Graduate,STEM,4,50-99,1,28,0
14993,city_160,Has relevent experience,Graduate,STEM,>20,500-999,>4,4,0
15985,city_160,Has relevent experience,Graduate,STEM,2,10000+,2,45,0
23161,city_103,No relevent experience,High School,,3,<10,3,36,1
17522,city_103,No relevent experience,Graduate,STEM,3,50-99,1,9,1
5830,city_103,Has relevent experience,Masters,STEM,13,,1,116,1
24749,city_142,Has relevent experience,Masters,STEM,7,,1,50,1
17857,city_136,No relevent experience,Masters,Arts,4,,never,51,1
14459,city_105,Has relevent experience,Masters,STEM,5,100-500,4,113,0
15852,city_114,Has relevent experience,High School,,2,50-99,2,8,0
18924,city_136,Has relevent experience,Masters,STEM,1,,1,81,0
18605,city_21,Has relevent experience,Graduate,STEM,6,50-99,,28,0
24863,city_73,No relevent experience,High School,,4,,2,66,0
26813,city_103,No relevent experience,Graduate,STEM,2,10000+,1,29,0
21098,city_45,No relevent experience,Graduate,STEM,4,,1,107,1
16505,city_114,Has relevent experience,Masters,Other,7,100-500,1,62,0
9507,city_36,Has relevent experience,High School,,16,,>4,35,0
12294,city_123,No relevent experience,High School,,4,,never,12,0
11424,city_90,Has relevent experience,Graduate,STEM,2,,1,10,1
18704,city_16,Has relevent experience,Graduate,STEM,10,50-99,2,288,0
23092,city_21,Has relevent experience,Graduate,STEM,6,10000+,1,3,1
12902,city_30,Has relevent experience,Graduate,STEM,4,100-500,1,33,0
12547,city_16,Has relevent experience,High School,,18,,2,17,0
31164,city_21,No relevent experience,Graduate,STEM,2,,never,84,1
19265,city_103,No relevent experience,High School,,7,,1,41,1
29397,city_73,Has relevent experience,Graduate,STEM,12,100-500,2,17,0
26064,city_71,No relevent experience,Graduate,STEM,>20,500-999,2,132,0
11320,city_103,Has relevent experience,Graduate,Business Degree,2,5000-9999,1,148,0
3864,city_10,Has relevent experience,Graduate,STEM,19,<10,4,6,0
22173,city_103,No relevent experience,Graduate,Business Degree,5,5000-9999,>4,141,0
32368,city_103,Has relevent experience,Masters,Humanities,>20,10-49,>4,63,0
12803,city_103,Has relevent experience,Graduate,STEM,16,1000-4999,2,146,1
11402,city_46,Has relevent experience,Graduate,STEM,17,1000-4999,2,11,0
23205,city_97,Has relevent experience,Masters,STEM,19,10-49,1,58,0
17149,city_75,Has relevent experience,High School,,3,10-49,2,8,0
7995,city_67,Has relevent experience,Graduate,STEM,4,100-500,2,66,0
13120,city_11,No relevent experience,Primary School,,3,,never,210,1
31784,city_78,No relevent experience,Masters,STEM,1,100-500,1,62,1
5315,city_21,No relevent experience,Graduate,STEM,1,,never,94,0
23065,city_46,Has relevent experience,Phd,STEM,7,,1,24,1
23753,city_64,Has relevent experience,Masters,STEM,>20,10000+,1,52,0
14097,city_103,Has relevent experience,Graduate,STEM,16,5000-9999,1,51,0
9898,city_103,Has relevent experience,Graduate,STEM,3,50-99,1,52,0
29258,city_84,Has relevent experience,Graduate,STEM,8,<10,1,73,0
19593,city_36,No relevent experience,Masters,Humanities,15,,>4,9,0
28052,city_133,Has relevent experience,Graduate,STEM,3,,2,238,0
28947,city_173,No relevent experience,Graduate,STEM,16,,never,139,0
17024,city_103,Has relevent experience,Graduate,STEM,3,5000-9999,3,55,0
8753,city_103,Has relevent experience,Masters,STEM,15,,4,50,0
3217,city_103,Has relevent experience,Graduate,STEM,>20,500-999,1,111,0
21116,city_103,No relevent experience,Graduate,STEM,2,1000-4999,1,160,0
13554,city_100,Has relevent experience,Graduate,STEM,>20,500-999,>4,96,0
766,city_103,Has relevent experience,,,8,,,92,0
12683,city_21,No relevent experience,Graduate,Arts,<1,100-500,1,36,0
690,city_136,No relevent experience,High School,,4,,never,24,0
5394,city_152,No relevent experience,Graduate,STEM,5,,1,42,1
12172,city_16,Has relevent experience,High School,,6,,1,86,0
13810,city_114,No relevent experience,High School,,1,,never,58,0
17867,city_71,No relevent experience,Graduate,Humanities,>20,,never,7,0
25192,city_21,Has relevent experience,Masters,STEM,4,100-500,1,123,0
7671,city_165,No relevent experience,Graduate,STEM,13,,1,69,1
21495,city_64,Has relevent experience,Graduate,STEM,4,<10,3,40,0
6783,city_16,Has relevent experience,High School,,10,<10,>4,53,1
148,city_41,Has relevent experience,Graduate,STEM,13,100-500,1,52,0
30754,city_64,Has relevent experience,Graduate,STEM,4,100-500,1,312,0
18576,city_21,Has relevent experience,Graduate,STEM,4,50-99,1,25,0
10986,city_146,Has relevent experience,Graduate,STEM,10,100-500,>4,56,0
29926,city_103,No relevent experience,Graduate,Arts,3,,,41,0
1760,city_103,Has relevent experience,Masters,STEM,10,10000+,2,31,0
25067,city_101,Has relevent experience,Graduate,STEM,11,<10,>4,68,1
13055,city_150,No relevent experience,Masters,STEM,<1,,2,108,1
7824,city_65,Has relevent experience,,,15,<10,1,78,0
16410,city_21,No relevent experience,Graduate,Other,2,10-49,2,48,1
2504,city_165,Has relevent experience,Graduate,STEM,>20,<10,>4,172,0
12494,city_145,Has relevent experience,Graduate,STEM,7,,1,112,0
19088,city_16,Has relevent experience,Graduate,STEM,4,50-99,2,20,0
17749,city_160,Has relevent experience,Graduate,STEM,15,50-99,1,10,0
23174,city_103,No relevent experience,Graduate,STEM,<1,,,61,1
9427,city_16,Has relevent experience,Graduate,Humanities,17,1000-4999,>4,11,0
2822,city_16,Has relevent experience,Masters,STEM,10,100-500,2,32,0
17868,city_144,Has relevent experience,Graduate,STEM,10,50-99,>4,2,0
32277,city_9,No relevent experience,Primary School,,2,<10,never,48,0
15002,city_16,Has relevent experience,Masters,Business Degree,2,10-49,1,78,0
21858,city_26,No relevent experience,Masters,STEM,4,,1,66,1
1715,city_89,Has relevent experience,Graduate,STEM,>20,50-99,never,58,0
22738,city_102,Has relevent experience,Graduate,STEM,5,1000-4999,4,13,0
14463,city_21,No relevent experience,Graduate,STEM,3,100-500,3,69,1
19906,city_71,No relevent experience,Graduate,STEM,>20,,>4,31,1
15435,city_90,No relevent experience,Graduate,STEM,6,50-99,2,135,1
29887,city_160,Has relevent experience,Graduate,STEM,>20,10-49,>4,18,0
19720,city_16,No relevent experience,Masters,STEM,1,,1,202,0
26678,city_158,Has relevent experience,Graduate,STEM,12,,>4,264,0
29412,city_103,Has relevent experience,Masters,STEM,9,10000+,2,156,0
14017,city_103,Has relevent experience,Graduate,STEM,5,50-99,1,15,0
23324,city_75,Has relevent experience,High School,,4,1000-4999,1,106,1
26725,city_136,Has relevent experience,Masters,STEM,>20,,never,40,0
10111,city_103,Has relevent experience,Masters,Humanities,8,100-500,3,50,0
9060,city_102,Has relevent experience,Masters,STEM,>20,,1,14,0
5533,city_103,No relevent experience,Masters,STEM,17,,1,32,1
12422,city_21,Has relevent experience,Masters,STEM,6,10-49,1,18,1
25111,city_21,Has relevent experience,Masters,STEM,5,500-999,4,60,1
18639,city_21,Has relevent experience,Graduate,STEM,3,50-99,1,122,0
20110,city_103,Has relevent experience,Graduate,STEM,2,10-49,1,29,0
7127,city_46,Has relevent experience,Graduate,STEM,6,50-99,1,22,0
23509,city_16,Has relevent experience,Graduate,Other,>20,<10,1,26,0
19748,city_103,Has relevent experience,Graduate,STEM,6,10-49,1,17,0
19837,city_104,Has relevent experience,Graduate,STEM,>20,10000+,>4,11,0
25873,city_97,No relevent experience,Graduate,STEM,3,<10,1,62,0
23276,city_41,No relevent experience,High School,,9,,never,152,0
16356,city_162,No relevent experience,,,3,,never,9,0
24501,city_21,Has relevent experience,Graduate,STEM,2,50-99,1,8,1
19513,city_143,No relevent experience,Graduate,STEM,11,50-99,2,53,1
10812,city_21,Has relevent experience,Masters,STEM,4,10000+,2,32,1
20353,city_21,Has relevent experience,Masters,STEM,15,10-49,1,9,1
9963,city_114,Has relevent experience,Graduate,STEM,5,5000-9999,3,156,0
25929,city_16,Has relevent experience,Graduate,STEM,6,50-99,1,102,0
27081,city_114,Has relevent experience,Graduate,STEM,9,10-49,>4,5,0
20195,city_103,Has relevent experience,Masters,Humanities,>20,100-500,>4,136,0
3362,city_67,No relevent experience,Graduate,STEM,5,,never,158,0
8470,city_103,Has relevent experience,Graduate,STEM,,500-999,,11,0
30460,city_103,Has relevent experience,Masters,STEM,7,,1,42,1
14509,city_176,Has relevent experience,Graduate,STEM,5,,>4,78,0
4010,city_114,Has relevent experience,Graduate,STEM,>20,<10,>4,64,0
25780,city_103,Has relevent experience,Graduate,STEM,9,,3,68,1
12267,city_103,No relevent experience,Graduate,Other,>20,50-99,1,78,0
9126,city_21,No relevent experience,Graduate,No Major,15,,never,18,0
27812,city_11,No relevent experience,Masters,Business Degree,4,,4,39,1
16296,city_149,No relevent experience,High School,,4,,never,11,0
27341,city_160,No relevent experience,Graduate,STEM,5,,never,78,1
28022,city_21,Has relevent experience,Masters,STEM,1,10-49,1,24,1
1980,city_21,Has relevent experience,Graduate,STEM,<1,<10,,92,0
27618,city_104,No relevent experience,Masters,STEM,9,100-500,1,45,1
26480,city_114,Has relevent experience,Masters,STEM,>20,,1,110,0
18876,city_103,Has relevent experience,Masters,STEM,>20,100-500,1,82,0
452,city_114,Has relevent experience,Masters,STEM,14,100-500,2,80,0
28227,city_41,No relevent experience,High School,,6,,never,21,1
30637,city_28,Has relevent experience,Masters,STEM,5,10000+,2,31,0
26413,city_123,Has relevent experience,Graduate,STEM,8,500-999,1,20,0
21292,city_75,Has relevent experience,Graduate,STEM,5,500-999,4,22,0
6843,city_21,Has relevent experience,Graduate,STEM,10,50-99,1,149,1
649,city_21,Has relevent experience,Graduate,STEM,4,100-500,2,236,0
26442,city_19,Has relevent experience,Graduate,STEM,3,50-99,2,140,1
11067,city_103,Has relevent experience,Graduate,STEM,7,5000-9999,2,68,1
22761,city_136,No relevent experience,Phd,STEM,15,5000-9999,3,111,1
31172,city_21,Has relevent experience,Masters,STEM,10,50-99,1,19,1
12010,city_64,No relevent experience,Graduate,STEM,18,,>4,18,1
32195,city_76,Has relevent experience,Graduate,STEM,13,50-99,4,9,0
2927,city_21,No relevent experience,Graduate,STEM,2,,1,67,1
16926,city_114,No relevent experience,Graduate,STEM,5,500-999,1,264,0
13268,city_160,Has relevent experience,Graduate,STEM,8,100-500,1,78,0
9774,city_103,Has relevent experience,Graduate,STEM,8,1000-4999,4,84,0
23440,city_67,No relevent experience,High School,,1,,never,96,0
33312,city_44,Has relevent experience,Graduate,STEM,7,10000+,never,160,0
21674,city_70,Has relevent experience,Graduate,STEM,4,,1,57,1
11524,city_105,Has relevent experience,Graduate,STEM,3,,2,27,1
25591,city_21,Has relevent experience,Graduate,STEM,2,10000+,2,44,1
6035,city_114,Has relevent experience,Masters,STEM,>20,5000-9999,1,2,0
28392,city_28,Has relevent experience,Masters,STEM,10,10000+,>4,48,0
